date,N,E,filename,quantity,x,y
2021-08-11 10:19:14,,,G0015158.JPG,1,37.0,71.0
2021-08-11 10:19:15,,,G0015159.JPG,1,36.0,76.0
2021-08-11 10:19:16,,,G0015160.JPG,0,,
2021-08-11 10:19:17,,,G0015161.JPG,0,,
2021-08-11 10:19:18,,,G0015162.JPG,0,,
2021-08-11 10:19:19,,,G0015163.JPG,0,,
2021-08-11 10:19:20,,,G0015164.JPG,0,,
2021-08-11 10:19:21,,,G0015165.JPG,0,,
2021-08-11 10:19:22,,,G0015166.JPG,0,,
2021-08-11 10:19:23,,,G0015167.JPG,0,,
2021-08-11 10:19:24,,,G0015168.JPG,0,,
2021-08-11 10:19:25,,,G0015169.JPG,0,,
2021-08-11 10:19:26,,,G0015170.JPG,0,,
2021-08-11 10:19:27,,,G0015171.JPG,0,,
2021-08-11 10:19:28,,,G0015172.JPG,0,,
2021-08-11 10:19:29,,,G0015173.JPG,0,,
2021-08-11 10:19:30,,,G0015174.JPG,0,,
2021-08-11 10:19:31,,,G0015175.JPG,0,,
2021-08-11 10:19:32,51.484605999972224,157.0350846,G0015176.JPG,0,,
2021-08-11 10:19:33,51.4846292,157.03502779997223,G0015177.JPG,0,,
2021-08-11 10:19:34,51.48463859997222,157.0350276,G0015178.JPG,0,,
2021-08-11 10:19:35,51.48463019997222,157.03506219997223,G0015179.JPG,0,,
2021-08-11 10:19:36,51.48462839997222,157.0350754,G0015180.JPG,0,,
2021-08-11 10:19:37,51.4846264,157.03508109999999,G0015181.JPG,0,,
2021-08-11 10:19:38,51.4846177,157.0351051,G0015182.JPG,0,,
2021-08-11 10:19:39,51.48461869997222,157.0350942,G0015183.JPG,0,,
2021-08-11 10:19:40,51.4846202,157.0350831,G0015184.JPG,0,,
2021-08-11 10:19:41,51.484623599972224,157.03506369997223,G0015185.JPG,0,,
2021-08-11 10:19:42,51.484625399972224,157.0350529,G0015186.JPG,0,,
2021-08-11 10:19:43,51.4846305,157.03503219997222,G0015187.JPG,0,,
2021-08-11 10:19:44,51.4846306,157.03502699999999,G0015188.JPG,0,,
2021-08-11 10:19:45,51.4846311,157.03502009997223,G0015189.JPG,0,,
2021-08-11 10:19:46,51.4846318,157.0350175,G0015190.JPG,0,,
2021-08-11 10:19:47,51.484643699972224,157.03490869997222,G0015191.JPG,0,,
2021-08-11 10:19:48,51.484645,157.0349452,G0015192.JPG,0,,
2021-08-11 10:19:49,51.4846377,157.03498669997222,G0015193.JPG,0,,
2021-08-11 10:19:50,51.4846384,157.0349898,G0015194.JPG,0,,
2021-08-11 10:19:51,51.484639,157.03499109999998,G0015195.JPG,0,,
2021-08-11 10:19:52,51.48463919997222,157.0349926,G0015196.JPG,0,,
2021-08-11 10:19:53,51.484639399972224,157.03499279997223,G0015197.JPG,0,,
2021-08-11 10:19:54,51.484639399972224,157.0349932,G0015198.JPG,0,,
2021-08-11 10:19:55,51.4846391,157.0349945,G0015199.JPG,0,,
2021-08-11 10:19:56,51.4846383,157.03499429997223,G0015200.JPG,0,,
2021-08-11 10:19:57,51.4846379,157.03499329997223,G0015201.JPG,0,,
2021-08-11 10:19:58,51.4846373,157.03499299997222,G0015202.JPG,0,,
2021-08-11 10:19:59,51.4846353,157.0349894,G0015203.JPG,0,,
2021-08-11 10:20:00,51.4846349,157.0349893,G0015204.JPG,0,,
2021-08-11 10:20:01,51.4846337,157.03498869999999,G0015205.JPG,0,,
2021-08-11 10:20:02,51.484632699972224,157.0349884,G0015206.JPG,0,,
2021-08-11 10:20:03,51.48463189997222,157.03498809997222,G0015207.JPG,0,,
2021-08-11 10:20:04,51.484631,157.0349883,G0015208.JPG,0,,
2021-08-11 10:20:05,51.48463019997222,157.0349879,G0015209.JPG,0,,
2021-08-11 10:20:06,51.484629699972224,157.03498819997222,G0015210.JPG,0,,
2021-08-11 10:20:07,51.4846293,157.0349873,G0015211.JPG,1,57.0,68.0
2021-08-11 10:20:08,51.4846294,157.0349869,G0015212.JPG,0,,
2021-08-11 10:20:09,51.484629699972224,157.03498669997222,G0015213.JPG,2,54.0,76.0
2021-08-11 10:20:09,51.484629699972224,157.03498669997222,G0015213.JPG,2,34.0,74.0
2021-08-11 10:20:10,51.4846298,157.03498559997223,G0015214.JPG,1,57.0,63.0
2021-08-11 10:20:11,51.4846305,157.03498679999998,G0015215.JPG,0,,
2021-08-11 10:20:12,51.4846304,157.03498629999999,G0015216.JPG,0,,
2021-08-11 10:20:13,51.484631,157.0349874,G0015217.JPG,0,,
2021-08-11 10:20:14,51.4846311,157.0349873,G0015218.JPG,0,,
2021-08-11 10:20:15,51.4846316,157.03498759997223,G0015219.JPG,0,,
2021-08-11 10:20:16,51.48463199997222,157.03498849997223,G0015220.JPG,0,,
2021-08-11 10:20:17,51.4846323,157.03498899997223,G0015221.JPG,0,,
2021-08-11 10:20:18,51.484632699972224,157.03498999997223,G0015222.JPG,0,,
2021-08-11 10:20:19,51.4846329,157.0349902,G0015223.JPG,0,,
2021-08-11 10:20:20,51.484633,157.03499039997223,G0015224.JPG,0,,
2021-08-11 10:20:21,51.484633399972225,157.03498999997223,G0015225.JPG,0,,
2021-08-11 10:20:22,51.48463389997222,157.03499009997222,G0015226.JPG,0,,
2021-08-11 10:20:23,51.4846343,157.03498999997223,G0015227.JPG,3,47.0,79.0
2021-08-11 10:20:23,51.4846343,157.03498999997223,G0015227.JPG,3,25.0,41.0
2021-08-11 10:20:23,51.4846343,157.03498999997223,G0015227.JPG,3,25.0,41.0
2021-08-11 10:20:24,51.48463449997222,157.0349898,G0015228.JPG,0,,
2021-08-11 10:20:25,51.48463449997222,157.03498959997222,G0015229.JPG,3,29.0,40.0
2021-08-11 10:20:25,51.48463449997222,157.03498959997222,G0015229.JPG,3,29.0,40.0
2021-08-11 10:20:25,51.48463449997222,157.03498959997222,G0015229.JPG,3,54.0,74.0
2021-08-11 10:20:26,51.4846347,157.0349898,G0015230.JPG,2,49.0,76.0
2021-08-11 10:20:26,51.4846347,157.0349898,G0015230.JPG,2,38.0,74.0
2021-08-11 10:20:27,51.4846349,157.0349898,G0015231.JPG,1,50.0,85.0
2021-08-11 10:20:28,51.484635199972224,157.03498999997223,G0015232.JPG,1,54.0,64.0
2021-08-11 10:20:29,51.4846354,157.03499049997222,G0015233.JPG,1,54.0,75.0
2021-08-11 10:20:30,51.4846355,157.0349908,G0015234.JPG,2,57.0,81.0
2021-08-11 10:20:30,51.4846355,157.0349908,G0015234.JPG,2,51.0,83.0
2021-08-11 10:20:31,51.4846355,157.03499049997222,G0015235.JPG,2,58.0,66.0
2021-08-11 10:20:31,51.4846355,157.03499049997222,G0015235.JPG,2,53.0,66.0
2021-08-11 10:20:32,51.4846355,157.03498999997223,G0015236.JPG,3,57.0,82.0
2021-08-11 10:20:32,51.4846355,157.03498999997223,G0015236.JPG,3,49.0,84.0
2021-08-11 10:20:32,51.4846355,157.03498999997223,G0015236.JPG,3,56.0,75.0
2021-08-11 10:20:33,51.4846354,157.0349908,G0015237.JPG,3,39.0,71.0
2021-08-11 10:20:33,51.4846354,157.0349908,G0015237.JPG,3,45.0,63.0
2021-08-11 10:20:33,51.4846354,157.0349908,G0015237.JPG,3,53.0,62.0
2021-08-11 10:20:34,51.4846355,157.03499059997222,G0015238.JPG,0,,
2021-08-11 10:20:35,51.48463559997222,157.03499039997223,G0015239.JPG,1,56.0,67.0
2021-08-11 10:20:36,51.48463559997222,157.03499009997222,G0015240.JPG,0,,
2021-08-11 10:20:37,51.484635799972224,157.0349902,G0015241.JPG,1,54.0,73.0
2021-08-11 10:20:38,51.4846359,157.0349907,G0015242.JPG,1,55.0,79.0
2021-08-11 10:20:39,51.484636,157.03499059997222,G0015243.JPG,1,56.0,65.0
2021-08-11 10:20:40,51.4846361,157.03499049997222,G0015244.JPG,0,,
2021-08-11 10:20:41,51.48463619997222,157.0349897,G0015245.JPG,0,,
2021-08-11 10:20:42,51.4846361,157.0349889,G0015246.JPG,0,,
2021-08-11 10:20:43,51.48463569997222,157.0349879,G0015247.JPG,1,45.0,72.0
2021-08-11 10:20:44,51.48463509997222,157.0349869,G0015248.JPG,1,41.0,60.0
2021-08-11 10:20:45,51.48463449997222,157.0349855,G0015249.JPG,0,,
2021-08-11 10:20:46,51.4846341,157.0349846,G0015250.JPG,0,,
2021-08-11 10:20:47,51.48463389997222,157.03498439999998,G0015251.JPG,1,53.0,67.0
2021-08-11 10:20:48,51.4846337,157.0349841,G0015252.JPG,0,,
2021-08-11 10:20:49,51.4846335,157.03498329997223,G0015253.JPG,2,54.0,69.0
2021-08-11 10:20:49,51.4846335,157.03498329997223,G0015253.JPG,2,58.0,74.0
2021-08-11 10:20:50,51.48463319997222,157.03498339997222,G0015254.JPG,0,,
2021-08-11 10:20:51,51.484632799972225,157.0349836,G0015255.JPG,0,,
2021-08-11 10:20:52,51.484632699972224,157.0349841,G0015256.JPG,0,,
2021-08-11 10:20:53,51.48463259997222,157.03498429997222,G0015257.JPG,0,,
2021-08-11 10:20:54,51.48463249997222,157.03498419997223,G0015258.JPG,0,,
2021-08-11 10:20:55,51.48463259997222,157.03498379997222,G0015259.JPG,0,,
2021-08-11 10:20:56,51.48463259997222,157.03498329997223,G0015260.JPG,0,,
2021-08-11 10:20:57,51.48463249997222,157.0349826,G0015261.JPG,0,,
2021-08-11 10:20:58,51.48463249997222,157.03498189997222,G0015262.JPG,0,,
2021-08-11 10:20:59,51.48463249997222,157.03498149997222,G0015263.JPG,0,,
2021-08-11 10:21:00,51.484633,157.0349816,G0015264.JPG,0,,
2021-08-11 10:21:01,51.4846331,157.03498149997222,G0015265.JPG,0,,
2021-08-11 10:21:02,51.484633,157.0349816,G0015266.JPG,0,,
2021-08-11 10:21:03,51.4846331,157.0349817,G0015267.JPG,0,,
2021-08-11 10:21:04,51.4846329,157.0349812,G0015268.JPG,0,,
2021-08-11 10:21:05,51.4846331,157.03498079997223,G0015269.JPG,0,,
2021-08-11 10:21:06,51.484633299972224,157.03498049997222,G0015270.JPG,0,,
2021-08-11 10:21:07,51.4846336,157.0349806,G0015271.JPG,0,,
2021-08-11 10:21:08,51.484633999972225,157.03498099997222,G0015272.JPG,0,,
2021-08-11 10:21:09,51.4846343,157.03498129997223,G0015273.JPG,0,,
2021-08-11 10:21:10,51.48463449997222,157.03498129997223,G0015274.JPG,0,,
2021-08-11 10:21:11,51.484634599972225,157.0349811,G0015275.JPG,0,,
2021-08-11 10:21:12,51.4846347,157.0349811,G0015276.JPG,0,,
2021-08-11 10:21:13,51.4846347,157.0349807,G0015277.JPG,0,,
2021-08-11 10:21:14,51.4846349,157.03498049997222,G0015278.JPG,0,,
2021-08-11 10:21:15,51.48463499997222,157.03498049997222,G0015279.JPG,0,,
2021-08-11 10:21:16,51.48463509997222,157.0349807,G0015280.JPG,0,,
2021-08-11 10:21:17,51.484635199972224,157.0349807,G0015281.JPG,0,,
2021-08-11 10:21:18,51.4846353,157.0349811,G0015282.JPG,0,,
2021-08-11 10:21:19,51.4846354,157.03498129997223,G0015283.JPG,0,,
2021-08-11 10:21:20,51.4846354,157.03498129997223,G0015284.JPG,0,,
2021-08-11 10:21:21,51.4846355,157.03498099997222,G0015285.JPG,2,46.0,78.0
2021-08-11 10:21:21,51.4846355,157.03498099997222,G0015285.JPG,2,51.0,71.0
2021-08-11 10:21:22,51.4846355,157.03497999997222,G0015286.JPG,0,,
2021-08-11 10:21:23,51.48463569997222,157.0349793,G0015287.JPG,0,,
2021-08-11 10:21:24,51.48463559997222,157.03497859997222,G0015288.JPG,0,,
2021-08-11 10:21:25,51.4846355,157.0349782,G0015289.JPG,0,,
2021-08-11 10:21:26,51.48463559997222,157.03497799997223,G0015290.JPG,0,,
2021-08-11 10:21:27,51.484635799972224,157.03497839997223,G0015291.JPG,0,,
2021-08-11 10:21:28,51.484636,157.03497839997223,G0015292.JPG,0,,
2021-08-11 10:21:29,51.484636,157.0349782,G0015293.JPG,0,,
2021-08-11 10:21:30,51.4846361,157.03497799997223,G0015294.JPG,0,,
2021-08-11 10:21:31,51.4846361,157.03497799997223,G0015295.JPG,0,,
2021-08-11 10:21:32,51.484636,157.0349782,G0015296.JPG,0,,
2021-08-11 10:21:33,51.484636,157.0349782,G0015297.JPG,2,58.0,80.0
2021-08-11 10:21:33,51.484636,157.0349782,G0015297.JPG,2,54.0,77.0
2021-08-11 10:21:34,51.4846359,157.0349779,G0015298.JPG,0,,
2021-08-11 10:21:35,51.484636,157.0349783,G0015299.JPG,1,53.0,81.0
2021-08-11 10:21:36,51.484636399972224,157.03497889997223,G0015300.JPG,1,55.0,61.0
2021-08-11 10:21:37,51.4846365,157.03497889997223,G0015301.JPG,1,51.0,67.0
2021-08-11 10:21:38,51.4846367,157.0349793,G0015302.JPG,1,56.0,57.0
2021-08-11 10:21:39,51.48463689997222,157.0349793,G0015303.JPG,1,47.0,71.0
2021-08-11 10:21:40,51.484636999972224,157.03497899997222,G0015304.JPG,1,49.0,54.0
2021-08-11 10:21:41,51.4846372,157.0349787,G0015305.JPG,0,,
2021-08-11 10:21:42,51.48463749997222,157.03497839997223,G0015306.JPG,0,,
2021-08-11 10:21:43,51.4846377,157.0349783,G0015307.JPG,0,,
2021-08-11 10:21:44,51.48463799997222,157.03497799997223,G0015308.JPG,0,,
2021-08-11 10:21:45,51.484638199972224,157.0349783,G0015309.JPG,0,,
2021-08-11 10:21:46,51.48463859997222,157.0349782,G0015310.JPG,0,,
2021-08-11 10:21:47,51.48463919997222,157.03497839997223,G0015311.JPG,0,,
2021-08-11 10:21:48,51.4846395,157.0349782,G0015312.JPG,0,,
2021-08-11 10:21:49,51.48463979997222,157.03497799997223,G0015313.JPG,0,,
2021-08-11 10:21:50,51.48463989997222,157.0349778,G0015314.JPG,0,,
2021-08-11 10:21:51,51.48463989997222,157.03497699997223,G0015315.JPG,0,,
2021-08-11 10:21:52,51.48463989997222,157.0349763,G0015316.JPG,0,,
2021-08-11 10:21:53,51.48463979997222,157.03497519997222,G0015317.JPG,0,,
2021-08-11 10:21:54,51.4846396,157.034974,G0015318.JPG,0,,
2021-08-11 10:21:55,51.484639399972224,157.03497319997223,G0015319.JPG,0,,
2021-08-11 10:21:56,51.484639,157.03497189997222,G0015320.JPG,0,,
2021-08-11 10:21:57,51.48463869997222,157.0349712,G0015321.JPG,1,44.0,71.0
2021-08-11 10:21:58,51.484638199972224,157.03497029997223,G0015322.JPG,2,45.0,57.0
2021-08-11 10:21:58,51.484638199972224,157.03497029997223,G0015322.JPG,2,55.0,67.0
2021-08-11 10:21:59,51.4846379,157.03496939997223,G0015323.JPG,0,,
2021-08-11 10:22:00,51.484637599972224,157.0349687,G0015324.JPG,1,48.0,86.0
2021-08-11 10:22:01,51.4846372,157.03496789997223,G0015325.JPG,2,44.0,69.0
2021-08-11 10:22:01,51.4846372,157.03496789997223,G0015325.JPG,2,54.0,59.0
2021-08-11 10:22:02,51.48463679997222,157.0349669,G0015326.JPG,1,47.0,73.0
2021-08-11 10:22:03,51.484636399972224,157.0349663,G0015327.JPG,0,,
2021-08-11 10:22:04,51.484636,157.03496569997222,G0015328.JPG,0,,
2021-08-11 10:22:05,51.48463559997222,157.03496499997223,G0015329.JPG,0,,
2021-08-11 10:22:06,51.484635199972224,157.03496429999998,G0015330.JPG,0,,
2021-08-11 10:22:07,51.4846347,157.0349639,G0015331.JPG,0,,
2021-08-11 10:22:08,51.4846342,157.0349639,G0015332.JPG,0,,
2021-08-11 10:22:09,51.4846336,157.03496359997223,G0015333.JPG,0,,
2021-08-11 10:22:10,51.4846335,157.03496369997222,G0015334.JPG,0,,
2021-08-11 10:22:11,51.48463319997222,157.03496359997223,G0015335.JPG,0,,
2021-08-11 10:22:12,51.484633,157.0349639,G0015336.JPG,0,,
2021-08-11 10:22:13,51.4846331,157.03496419997222,G0015337.JPG,0,,
2021-08-11 10:22:14,51.4846337,157.0349634,G0015338.JPG,0,,
2021-08-11 10:22:15,51.48463379997222,157.03496229997222,G0015339.JPG,0,,
2021-08-11 10:22:16,51.48463379997222,157.03496229997222,G0015340.JPG,0,,
2021-08-11 10:22:17,51.48463379997222,157.034962,G0015341.JPG,0,,
2021-08-11 10:22:18,51.4846335,157.0349616,G0015342.JPG,0,,
2021-08-11 10:22:19,51.484633399972225,157.03496129997222,G0015343.JPG,0,,
2021-08-11 10:22:20,51.4846336,157.0349611,G0015344.JPG,0,,
2021-08-11 10:22:21,51.48463379997222,157.03496119997223,G0015345.JPG,0,,
2021-08-11 10:22:22,51.4846341,157.034961,G0015346.JPG,0,,
2021-08-11 10:22:23,51.4846342,157.03496069997223,G0015347.JPG,0,,
2021-08-11 10:22:24,51.48463439997222,157.03496039997222,G0015348.JPG,0,,
2021-08-11 10:22:25,51.484634599972225,157.03496029997223,G0015349.JPG,0,,
2021-08-11 10:22:26,51.4846349,157.0349602,G0015350.JPG,0,,
2021-08-11 10:22:27,51.48463509997222,157.0349602,G0015351.JPG,0,,
2021-08-11 10:22:28,51.4846354,157.03495979997223,G0015352.JPG,0,,
2021-08-11 10:22:29,51.4846355,157.03495939997222,G0015353.JPG,0,,
2021-08-11 10:22:30,51.48463619997222,157.03495899997222,G0015354.JPG,0,,
2021-08-11 10:22:31,51.48463689997222,157.0349591,G0015355.JPG,0,,
2021-08-11 10:22:32,51.48463739997222,157.0349592,G0015356.JPG,0,,
2021-08-11 10:22:33,51.4846377,157.0349591,G0015357.JPG,0,,
2021-08-11 10:22:34,51.4846378,157.03495879997223,G0015358.JPG,0,,
2021-08-11 10:22:35,51.48463809997222,157.03495789997223,G0015359.JPG,0,,
2021-08-11 10:22:36,51.484638199972224,157.0349568,G0015360.JPG,0,,
2021-08-11 10:22:37,51.48463799997222,157.03495639997223,G0015361.JPG,0,,
2021-08-11 10:22:38,51.48463749997222,157.03495589997223,G0015362.JPG,0,,
2021-08-11 10:22:39,51.48463749997222,157.03495549997223,G0015363.JPG,2,54.0,68.0
2021-08-11 10:22:39,51.48463749997222,157.03495549997223,G0015363.JPG,2,49.0,83.0
2021-08-11 10:22:40,51.4846373,157.03495559997222,G0015364.JPG,1,46.0,69.0
2021-08-11 10:22:41,51.484636999972224,157.03495519999998,G0015365.JPG,3,53.0,73.0
2021-08-11 10:22:41,51.484636999972224,157.03495519999998,G0015365.JPG,3,48.0,58.0
2021-08-11 10:22:41,51.484636999972224,157.03495519999998,G0015365.JPG,3,55.0,84.0
2021-08-11 10:22:42,51.4846367,157.03495499997223,G0015366.JPG,0,,
2021-08-11 10:22:43,51.484636399972224,157.03495469997222,G0015367.JPG,0,,
2021-08-11 10:22:44,51.4846361,157.0349544,G0015368.JPG,1,53.0,77.0
2021-08-11 10:22:45,51.484636,157.0349543,G0015369.JPG,0,,
2021-08-11 10:22:46,51.4846359,157.03495449997223,G0015370.JPG,1,55.0,78.0
2021-08-11 10:22:47,51.48463559997222,157.0349548,G0015371.JPG,0,,
2021-08-11 10:22:48,51.48463569997222,157.03495519999998,G0015372.JPG,1,53.0,67.0
2021-08-11 10:22:49,51.48463629997222,157.03495509997222,G0015373.JPG,0,,
2021-08-11 10:22:50,51.48463679997222,157.0349554,G0015374.JPG,0,,
2021-08-11 10:22:51,51.484636999972224,157.0349553,G0015375.JPG,0,,
2021-08-11 10:22:52,51.48463689997222,157.03495589997223,G0015376.JPG,0,,
2021-08-11 10:22:53,51.48463679997222,157.0349558,G0015377.JPG,0,,
2021-08-11 10:22:54,51.48463679997222,157.0349558,G0015378.JPG,0,,
2021-08-11 10:22:55,51.4846367,157.03495549997223,G0015379.JPG,0,,
2021-08-11 10:22:56,51.4846366,157.03495559997222,G0015380.JPG,0,,
2021-08-11 10:22:57,51.4846365,157.03495549997223,G0015381.JPG,0,,
2021-08-11 10:22:58,51.48463619997222,157.0349553,G0015382.JPG,0,,
2021-08-11 10:22:59,51.484636399972224,157.03495499997223,G0015383.JPG,0,,
2021-08-11 10:23:00,51.4846365,157.03495419997222,G0015384.JPG,0,,
2021-08-11 10:23:01,51.4846365,157.0349538,G0015385.JPG,2,49.0,74.0
2021-08-11 10:23:01,51.4846365,157.0349538,G0015385.JPG,2,58.0,69.0
2021-08-11 10:23:02,51.4846367,157.03495269997222,G0015386.JPG,1,45.0,59.0
2021-08-11 10:23:03,51.4846366,157.03495259997223,G0015387.JPG,1,53.0,77.0
2021-08-11 10:23:04,51.4846366,157.03495279999999,G0015388.JPG,1,54.0,63.0
2021-08-11 10:23:05,51.4846366,157.03495319997222,G0015389.JPG,1,53.0,70.0
2021-08-11 10:23:06,51.4846366,157.0349533,G0015390.JPG,0,,
2021-08-11 10:23:07,51.48463679997222,157.0349534,G0015391.JPG,0,,
2021-08-11 10:23:08,51.4846373,157.03495369997222,G0015392.JPG,1,50.0,88.0
2021-08-11 10:23:09,51.4846372,157.0349539,G0015393.JPG,1,44.0,72.0
2021-08-11 10:23:10,51.4846372,157.03495409997223,G0015394.JPG,3,43.0,62.0
2021-08-11 10:23:10,51.4846372,157.03495409997223,G0015394.JPG,3,49.0,83.0
2021-08-11 10:23:10,51.4846372,157.03495409997223,G0015394.JPG,3,54.0,81.0
2021-08-11 10:23:11,51.4846373,157.03495449997223,G0015395.JPG,1,55.0,64.0
2021-08-11 10:23:12,51.4846372,157.03495469997222,G0015396.JPG,1,55.0,86.0
2021-08-11 10:23:13,51.4846371,157.03495499997223,G0015397.JPG,1,54.0,69.0
2021-08-11 10:23:14,51.48463739997222,157.0349549,G0015398.JPG,0,,
2021-08-11 10:23:15,51.4846371,157.0349549,G0015399.JPG,0,,
2021-08-11 10:23:16,51.4846365,157.03495449997223,G0015400.JPG,0,,
2021-08-11 10:23:17,51.4846355,157.034953,G0015401.JPG,0,,
2021-08-11 10:23:18,51.48463449997222,157.03495159997223,G0015402.JPG,0,,
2021-08-11 10:23:19,51.48463439997222,157.03495069997223,G0015403.JPG,0,,
2021-08-11 10:23:20,51.48463439997222,157.03494919997223,G0015404.JPG,0,,
2021-08-11 10:23:21,51.48463499997222,157.0349487,G0015405.JPG,1,53.0,79.0
2021-08-11 10:23:22,51.484635199972224,157.0349486,G0015406.JPG,1,55.0,67.0
2021-08-11 10:23:23,51.4846354,157.03494849999998,G0015407.JPG,0,,
2021-08-11 10:23:24,51.48463569997222,157.0349487,G0015408.JPG,0,,
2021-08-11 10:23:25,51.4846359,157.0349482,G0015409.JPG,2,50.0,85.0
2021-08-11 10:23:25,51.4846359,157.0349482,G0015409.JPG,2,58.0,82.0
2021-08-11 10:23:26,51.48463569997222,157.0349482,G0015410.JPG,1,45.0,71.0
2021-08-11 10:23:27,51.484635799972224,157.03494839997222,G0015411.JPG,0,,
2021-08-11 10:23:28,51.484635799972224,157.03494849999998,G0015412.JPG,0,,
2021-08-11 10:23:29,51.48463559997222,157.03494749997222,G0015413.JPG,0,,
2021-08-11 10:23:30,51.4846355,157.0349471,G0015414.JPG,0,,
2021-08-11 10:23:31,51.4846354,157.0349453,G0015415.JPG,0,,
2021-08-11 10:23:32,51.484635799972224,157.0349443,G0015416.JPG,0,,
2021-08-11 10:23:33,51.484636,157.0349439,G0015417.JPG,0,,
2021-08-11 10:23:34,51.484636,157.0349434,G0015418.JPG,0,,
2021-08-11 10:23:35,51.48463559997222,157.03494349997223,G0015419.JPG,0,,
2021-08-11 10:23:36,51.4846361,157.03494219997222,G0015420.JPG,0,,
2021-08-11 10:23:37,51.4846361,157.0349414,G0015421.JPG,0,,
2021-08-11 10:23:38,51.4846359,157.03494129999999,G0015422.JPG,0,,
2021-08-11 10:23:39,51.4846355,157.03494169997222,G0015423.JPG,0,,
2021-08-11 10:23:40,51.4846349,157.03494129999999,G0015424.JPG,0,,
2021-08-11 10:23:41,51.4846343,157.03494119997222,G0015425.JPG,0,,
2021-08-11 10:23:42,51.484633399972225,157.03494079997222,G0015426.JPG,0,,
2021-08-11 10:23:43,51.484633399972225,157.0349409,G0015427.JPG,1,49.0,83.0
2021-08-11 10:23:44,51.4846335,157.03494119997222,G0015428.JPG,0,,
2021-08-11 10:23:45,51.4846336,157.03494119997222,G0015429.JPG,0,,
2021-08-11 10:23:46,51.4846336,157.03494109997223,G0015430.JPG,0,,
2021-08-11 10:23:47,51.484633399972225,157.0349414,G0015431.JPG,0,,
2021-08-11 10:23:48,51.484633,157.03494179999998,G0015432.JPG,0,,
2021-08-11 10:23:49,51.484633299972224,157.03494179999998,G0015433.JPG,0,,
2021-08-11 10:23:50,51.4846331,157.034941,G0015434.JPG,0,,
2021-08-11 10:23:51,51.4846331,157.03494029997222,G0015435.JPG,0,,
2021-08-11 10:23:52,51.4846337,157.0349404,G0015436.JPG,0,,
2021-08-11 10:23:53,51.4846337,157.03494029997222,G0015437.JPG,0,,
2021-08-11 10:23:54,51.484633999972225,157.03494019997223,G0015438.JPG,0,,
2021-08-11 10:23:55,51.48463449997222,157.0349395,G0015439.JPG,0,,
2021-08-11 10:23:56,51.4846349,157.03493929997222,G0015440.JPG,1,45.0,74.0
2021-08-11 10:23:57,51.4846353,157.03493919997223,G0015441.JPG,2,53.0,85.0
2021-08-11 10:23:57,51.4846353,157.03493919997223,G0015441.JPG,2,40.0,79.0
2021-08-11 10:23:58,51.4846355,157.0349396,G0015442.JPG,1,53.0,87.0
2021-08-11 10:23:59,51.484636,157.03494019997223,G0015443.JPG,1,56.0,67.0
2021-08-11 10:24:00,51.4846361,157.0349405,G0015444.JPG,0,,
2021-08-11 10:24:01,51.48463559997222,157.03494079997222,G0015445.JPG,0,,
2021-08-11 10:24:02,51.48463509997222,157.03494129999999,G0015446.JPG,0,,
2021-08-11 10:24:03,51.4846349,157.03494169997222,G0015447.JPG,1,49.0,82.0
2021-08-11 10:24:04,51.48463449997222,157.034942,G0015448.JPG,1,51.0,46.0
2021-08-11 10:24:05,51.4846343,157.03494209997223,G0015449.JPG,2,54.0,85.0
2021-08-11 10:24:05,51.4846343,157.03494209997223,G0015449.JPG,2,54.0,52.0
2021-08-11 10:24:06,51.48463439997222,157.03494249997223,G0015450.JPG,0,,
2021-08-11 10:24:07,51.4846347,157.0349428,G0015451.JPG,3,55.0,77.0
2021-08-11 10:24:07,51.4846347,157.0349428,G0015451.JPG,3,49.0,80.0
2021-08-11 10:24:07,51.4846347,157.0349428,G0015451.JPG,3,44.0,81.0
2021-08-11 10:24:08,51.4846348,157.0349429,G0015452.JPG,3,45.0,61.0
2021-08-11 10:24:08,51.4846348,157.0349429,G0015452.JPG,3,40.0,63.0
2021-08-11 10:24:08,51.4846348,157.0349429,G0015452.JPG,3,57.0,63.0
2021-08-11 10:24:09,51.48463439997222,157.03494309997222,G0015453.JPG,1,53.0,73.0
2021-08-11 10:24:10,51.4846341,157.03494299997223,G0015454.JPG,3,57.0,57.0
2021-08-11 10:24:10,51.4846341,157.03494299997223,G0015454.JPG,3,56.0,71.0
2021-08-11 10:24:10,51.4846341,157.03494299997223,G0015454.JPG,3,48.0,76.0
2021-08-11 10:24:11,51.484633999972225,157.03494269997222,G0015455.JPG,1,45.0,61.0
2021-08-11 10:24:12,51.4846337,157.03494219997222,G0015456.JPG,3,57.0,80.0
2021-08-11 10:24:12,51.4846337,157.03494219997222,G0015456.JPG,3,53.0,78.0
2021-08-11 10:24:12,51.4846337,157.03494219997222,G0015456.JPG,3,50.0,52.0
2021-08-11 10:24:13,51.4846337,157.0349419,G0015457.JPG,1,54.0,63.0
